zipcode,lat,lng,state,city,avg2019,avg2020
93230,36.29223,-119.622676,CA,Hanford,238914.8333,255907.0833
32246,30.29376,-81.517139,FL,Jacksonville,213296,226096
11213,40.671078,-73.936336,NY,New York,988280.8333,989763.6667
19720,39.646922,-75.604852,DE,New Castle,197184.25,202159.4167
48823,42.764051,-84.459938,MI,East Lansing,222493.5833,229675.5
70726,30.425575,-90.88612,LA,Denham Springs,177204.1667,184007.5
21222,39.26484,-76.492566,MD,Dundalk,143921.25,148382.8333
29579,33.753481,-78.916375,SC,Forestbrook,211265.75,220533.3333
31419,31.997154,-81.230649,GA,Savannah,178113.75,186815.25
19120,40.034147,-75.119198,PA,Philadelphia,119726.8333,132669.3333
11219,40.632667,-73.996669,NY,New York,836367.4167,796511.3333
38655,34.333217,-89.473309,MS,Oxford,198264.5833,204252.9167
22204,38.860791,-77.098972,VA,Arlington,550097.25,583497.25
27519,35.808578,-78.883326,NC,Cary,438821.0833,450070.8333
37040,36.522633,-87.334932,TN,Clarksville,175124.1667,191046
27705,36.022136,-78.975659,NC,Durham,302248.75,316924.5
77346,29.994499,-95.177499,TX,Atascocita,225245.75,230691.5833
93309,35.342891,-119.064803,CA,Bakersfield,216626.8333,232195.0833
85282,33.393984,-111.932906,AZ,Tempe,282663.75,313035.5833
20874,39.133056,-77.301828,MD,Germantown,311727.8333,322901.1667
29223,34.092634,-80.919271,SC,Columbia,137651.5833,145554.0833
30909,33.470481,-82.083045,GA,Augusta,165600.8333,176161.6667
29485,32.947923,-80.189918,SC,Summerville,236471.1667,246797.5833
28216,35.312103,-80.888711,NC,Charlotte,190746.0833,210829.4167
10032,40.838815,-73.942836,NY,New York,560451.1667,502212.9167
94541,37.673945,-122.084821,CA,Hayward,653874.25,683647.6667
94538,37.501368,-121.956753,CA,Fremont,995877.4167,1000351.417
95076,36.946256,-121.756479,CA,Watsonville,619460.6667,639878.9167
36117,32.378728,-86.145011,AL,Montgomery,177740.9167,183277.6667
78748,30.16711,-97.823998,TX,Austin,315857.1667,339354.8333
76179,32.913522,-97.433835,TX,Fort Worth,227106.0833,235601.5833
90802,33.745762,-118.208042,CA,Long Beach,402809.5833,427080.5
33157,25.606126,-80.343496,FL,Village of Palmetto Bay,349421,366711.6667
85383,33.807403,-112.25197,AZ,Peoria,401757.1667,432851
78251,29.462006,-98.676785,TX,San Antonio,196599.1667,204133.0833
60085,42.352097,-87.867656,IL,Waukegan,131962.1667,138960.5
78758,30.387979,-97.706853,TX,Austin,313194.5833,349451
94513,37.922228,-121.668359,CA,Brentwood,668979,686517.3333
28215,35.244979,-80.693471,NC,Charlotte,201304.4167,219979.9167
32765,28.663876,-81.196278,FL,Oviedo,318373.25,335201.5
83646,43.649557,-116.431756,ID,Meridian,338269.9167,376689.0833
17331,39.78969,-76.977984,PA,Penn Township,185703,192718.0833
60056,42.067166,-87.934719,IL,Mount Prospect,327648.8333,325595.5
32608,29.597009,-82.407808,FL,Gainesville,232264,245129
90631,33.942708,-117.952483,CA,La Habra,626199.1667,658359.9167
31907,32.482037,-84.901475,GA,Columbus,96328.83333,103723
30263,33.388415,-84.858937,GA,Newnan,195404.0833,208292.75
92104,32.741501,-117.127948,CA,San Diego,606592.75,652277.0833
77375,30.094886,-95.58583,TX,Tomball,229734.75,236927.25
20852,39.051991,-77.121931,MD,North Bethesda,490453.5833,503361.5
37421,35.030496,-85.14578,TN,Chattanooga,210898.9167,223613.3333
60637,41.781621,-87.599876,IL,Chicago,163651,173441.5833
63021,38.56984,-90.545689,MO,Ballwin,269419.75,276585.4167
92647,33.723228,-118.008692,CA,Huntington Beach,774191,812922.3333
37129,35.932526,-86.442648,TN,Murfreesboro,267854.9167,282962.75
87124,35.268498,-106.783682,NM,Rio Rancho,196356.8333,216934.4167
32792,28.610096,-81.298342,FL,Winter Park,267724.6667,282929.6667
20020,38.860413,-76.978933,DC,Washington,390566.5833,408223.5833
33511,27.909778,-82.295738,FL,Brandon,231163.5833,243885.6667
15301,40.153494,-80.253464,PA,Washington,170997.3333,177054.1667
85204,33.39572,-111.786608,AZ,Mesa,224962.25,251913.75
92154,32.557022,-117.006214,CA,San Diego,472220.6667,511371.9167
59901,48.229649,-114.385053,MT,Kalispell,320977.75,344141.25
77083,29.694395,-95.649569,TX,Houston,185177.1667,192793.25
75211,32.736986,-96.907815,TX,Dallas,171765.6667,183999.75
30066,34.032388,-84.505154,GA,Marietta,281583.6667,296068
21224,39.27486,-76.542833,MD,Baltimore,189968.5,189437.0833
97045,45.320277,-122.536467,OR,Oregon City,444221.25,461604.75
92618,33.666942,-117.732094,CA,Irvine,918288.6667,925375.6667
85345,33.573244,-112.245852,AZ,Peoria,208549.5833,235805.8333
78741,30.230506,-97.714185,TX,Austin,303032.5833,332997.25
92115,32.764998,-117.073641,CA,San Diego,538040.5,578464.25
83301,42.400555,-114.524876,ID,Twin Falls,213596.3333,232436.75
63129,38.458675,-90.316506,MO,Oakville,235329.1667,243524.75
6516,41.272573,-72.964967,CT,West Haven,196721.1667,210910.9167
1960,42.534279,-70.969782,MA,Peabody,468580,493497.3333
95355,37.672906,-120.946594,CA,Modesto,346084.9167,366435.5
89110,36.171429,-115.047734,NV,Las Vegas,229401.6667,240156.4167
11368,40.751718,-73.851822,NY,New York,592266.5,606626.75
43015,40.297786,-83.060181,OH,Delaware,254270.3333,267749
37027,35.999288,-86.785062,TN,Brentwood,625449,658158.5
85301,33.535011,-112.181933,AZ,Glendale,165577.0833,186327.25
85022,33.62724,-112.048414,AZ,Phoenix,280758.25,308819.0833
11203,40.649591,-73.934371,NY,New York,572708.4167,611010.9167
55124,44.739462,-93.193842,MN,Apple Valley,289787.5,306380
94587,37.603155,-122.018638,CA,Union City,925279.1667,938896
60608,41.84688,-87.670664,IL,Chicago,297445.8333,300253.6667
78664,30.501927,-97.647251,TX,Round Rock,260025.6667,263976
33578,27.8622,-82.350044,FL,Riverview,219082.75,229348.25
33458,26.936558,-80.131851,FL,Jupiter,374049,387983.5833
74133,36.039284,-95.877444,OK,Tulsa,195595.4167,205853.4167
95670,38.604268,-121.280327,CA,Rancho Cordova,351684.25,377506.75
11220,40.641221,-74.016862,NY,New York,778361.3333,775904.0833
21061,39.161942,-76.629444,MD,Glen Burnie,269225.9167,280663.25
19104,39.95852,-75.198857,PA,Philadelphia,175958.9167,192521.0833
92646,33.66205,-117.968459,CA,Huntington Beach,881093.5,926954.9167
10031,40.825288,-73.950045,NY,New York,724322.5,651651.6667
42701,37.703686,-85.837111,KY,Elizabethtown,170250.6667,181748.75
11216,40.680768,-73.949316,NY,New York,1144215.083,1145504.833
98632,46.209509,-123.056153,WA,Longview,264191.6667,289877.6667
28227,35.189567,-80.645408,NC,Mint Hill,227673.5,244857.4167
23322,36.618712,-76.227046,VA,Chesapeake,362176.4167,375227.9167
79924,31.902442,-106.413245,TX,El Paso,110486.5,117781.3333
92620,33.714796,-117.749139,CA,Irvine,974824.75,987678
38305,35.701654,-88.768058,TN,Jackson,153305.6667,165833.3333
78753,30.382462,-97.673473,TX,Austin,274641.4167,302873
70072,29.835653,-90.110302,LA,Marrero,160667.4167,170090.5833
96706,21.344763,-158.022279,HI,Ewa Beach,652531.8333,657773.8333
32825,28.518028,-81.229003,FL,Orlando,254155,268179.5
97401,44.067988,-123.080181,OR,Eugene,364315.3333,392216.5833
19067,40.206218,-74.81844,PA,Lower Makefield Township,397995.4167,412609.1667
75098,33.012135,-96.534936,TX,Wylie,288679.9167,296202.25
19134,39.989604,-75.109091,PA,Philadelphia,85264.16667,95022.33333
60148,41.873571,-88.020766,IL,Lombard,263603.5,271582.0833
73013,35.618788,-97.484375,OK,Edmond,222140.4167,232089.9167
30101,34.034515,-84.707349,GA,Acworth,274749,289524.0833
89074,36.036567,-115.080932,NV,Henderson,324405.1667,336268.8333
30058,33.74033,-84.108844,GA,Lithonia,150478.0833,165740.5
32303,30.515518,-84.341641,FL,Tallahassee,150019.4167,156903.9167
95014,37.306491,-122.08064,CA,Cupertino,2186912.5,2230277.583
33414,26.64892,-80.246459,FL,Wellington,387064.25,399695
98208,47.901777,-122.186999,WA,Everett,475761.25,511089.5833
53704,43.136269,-89.347319,WI,Madison,237362.6667,251693.4167
28655,35.763266,-81.749862,NC,Morganton,165563,162855.8333
92376,34.111605,-117.377406,CA,Rialto,351990.3333,377382.6667
43229,40.08587,-82.978198,OH,Columbus,168977.75,185552.75
95112,37.344482,-121.883535,CA,San Jose,885452.8333,905857.5
78253,29.469011,-98.797801,TX,San Antonio,264443.4167,271718.5833
85008,33.462954,-111.985178,AZ,Phoenix,222587.8333,250140.1667
14094,43.157758,-78.701995,NY,North Tonawanda,158225.8333,168927.3333
28210,35.130509,-80.856685,NC,Charlotte,347325.0833,371229.5
45013,39.413632,-84.652679,OH,Hamilton,159933.5,170499.9167
45044,39.482404,-84.410243,OH,Middletown,152143.4167,161784.5
30083,33.797412,-84.197984,GA,Stone Mountain,155854.5,169409
89103,36.111835,-115.211716,NV,Las Vegas,188768.5833,192936.0833
32771,28.813571,-81.324958,FL,Sanford,232177.8333,247514
12180,42.748588,-73.599536,NY,Troy,180397.4167,189140.5833
94080,37.65549,-122.422075,CA,South San Francisco,1060388.833,1113321.833
92648,33.67901,-118.014603,CA,Huntington Beach,1031929.833,1067712.333
92130,32.945791,-117.214366,CA,San Diego,1202529.083,1269108.917
80016,39.599458,-104.707606,CO,Aurora,567345.1667,585813.5
27265,36.012305,-80.030949,NC,High Point,179284.1667,193686.9167
92105,32.737827,-117.092673,CA,San Diego,446939.3333,487962.6667
33433,26.347159,-80.159235,FL,Boca Raton,312042.0833,321237.9167
84404,41.269473,-112.117645,UT,Ogden,260398.8333,286550
79424,33.468167,-101.947592,TX,Lubbock,231702.4167,228175.75
47150,38.283506,-85.847601,IN,New Albany,150327.4167,160965.4167
41042,39.000968,-84.651005,KY,Florence,178117.5,189422.8333
92122,32.861727,-117.171224,CA,San Diego,738340.1667,783024.3333
77373,30.062169,-95.383966,TX,Spring,169539.5833,176151.75
67401,38.831829,-97.654574,KS,Salina,129876,133580.5
23455,36.892997,-76.147108,VA,Virginia Beach,303039.5,318852.0833
20910,39.002837,-77.036701,MD,Silver Spring,576697.5833,598269.75
29483,33.057779,-80.18291,SC,Summerville,237366.25,246980.6667
39759,33.437924,-88.825142,MS,Starkville,180297.4167,180361.75
85255,33.668187,-111.822523,AZ,Scottsdale,717578.6667,777830
8759,39.975287,-74.344727,NJ,Manchester Township,181768.1667,188499.6667
2135,42.349688,-71.153964,MA,Boston,538768.3333,548969.8333
95648,38.922812,-121.312005,CA,Lincoln,490763.75,512252.9167
19148,39.911612,-75.151475,PA,Philadelphia,246606.5,254765.5833
22407,38.283474,-77.575684,VA,Fredericksburg,292319.5833,305787.0833
29588,33.671137,-79.02427,SC,Socastee,192707.5,201496.5833
33015,25.940565,-80.31818,FL,Country Club,277996,287263.25
11354,40.768208,-73.827403,NY,New York,681252,688796.75
30047,33.871867,-84.112585,GA,Lilburn,241479,256276.1667
48439,42.916399,-83.629374,MI,Grand Blanc,200269.9167,208942.5833
92563,33.580016,-117.14736,CA,Murrieta,452795.5,472311
77070,29.979648,-95.572877,TX,Houston,212282.75,220793.3333
27407,36.008599,-79.87816,NC,Greensboro,144126.25,157760.5
53711,43.010993,-89.411184,WI,Madison,321769.5833,339114.75
75204,32.802127,-96.788853,TX,Dallas,396688,394592.9167
7305,40.697302,-74.082273,NJ,Jersey City,369672.5833,389357.1667
7047,40.794175,-74.02496,NJ,North Bergen Township,396104.6667,416621.5
90036,34.07041,-118.350411,CA,Los Angeles,1790180.083,1824582.083
94112,37.720375,-122.44295,CA,San Francisco,1155836.417,1187366.083
33463,26.59324,-80.128244,FL,Greenacres,246542.1667,259210.8333
75068,33.177062,-96.950292,TX,Little Elm,285518.9167,290300.75
76137,32.859685,-97.291523,TX,Fort Worth,222921.3333,232782
89147,36.112796,-115.280141,NV,Las Vegas,286149.5,294949.3333
78759,30.402665,-97.761062,TX,Austin,489798.5833,532025.0833
45140,39.257273,-84.241953,OH,Loveland,272954.4167,286076.9167
28025,35.382677,-80.523467,NC,Concord,202079.5833,221782.3333
94087,37.351529,-122.036959,CA,Sunnyvale,1994618.75,2039126.667
27603,35.664418,-78.652751,NC,Raleigh,258774.0833,271509.9167
30075,34.055084,-84.390492,GA,Roswell,452383.75,462189.9167
2151,42.41829,-71.001251,MA,Revere,441704.1667,462341.5833
97124,45.569079,-122.946701,OR,Hillsboro,409874.25,426901.5
10014,40.734012,-74.006746,NY,New York,2251232.25,2083580.25
95125,37.295056,-121.89144,CA,San Jose,1346387.917,1389859.75
38654,34.933929,-89.81628,MS,Olive Branch,225125.8333,239183.3333
90640,34.015444,-118.111012,CA,Montebello,541279.6667,577928.3333
75071,33.245817,-96.63072,TX,McKinney,339743.25,347685.5833
33436,26.522954,-80.107263,FL,Boynton Beach,277581.8333,289597.4167
98109,47.631863,-122.344267,WA,Seattle,751305.0833,770947.6667
1201,42.448236,-73.273727,MA,Pittsfield,188445.6667,196438.5
83709,43.551112,-116.290079,ID,Boise,305557.5833,344951.4167
63301,38.858035,-90.463316,MO,Saint Charles,205164,214375.5
8873,40.496619,-74.532009,NJ,Franklin Township,348841.4167,359610.3333
20904,39.066616,-76.980935,MD,Silver Spring,443036.25,460104.4167
6511,41.31703,-72.927316,CT,New Haven,205140.0833,220378.3333
19702,39.6182,-75.729724,DE,Newark,242769.8333,250700.1667
98034,47.715769,-122.213748,WA,Kirkland,664609.1667,717788.75
76051,32.925765,-97.071545,TX,Grapevine,365875.6667,376694.4167
54601,43.806197,-91.140529,WI,La Crosse,172775,181491.75
34668,28.300793,-82.708521,FL,Port Richey,116754.6667,130310.5833
78640,29.999103,-97.828207,TX,Kyle,224980.5,234638.5833
92562,33.547613,-117.34404,CA,Murrieta,452053,471933.1667
96815,21.273462,-157.822444,HI,Honolulu,472772.9167,462659.5
19131,39.990184,-75.217795,PA,Philadelphia,130982.4167,145838.3333
6457,41.548611,-72.656784,CT,Middletown,210545.0833,219660
2780,41.909112,-71.118346,MA,Taunton,317118.3333,332985.5
17601,40.074241,-76.314914,PA,Manheim Township,258371.0833,270437.3333
19711,39.713598,-75.741073,DE,Newark,296174.5833,303100.6667
27529,35.655625,-78.584906,NC,Garner,237782.25,251365.6667
47130,38.332696,-85.696419,IN,Jeffersonville,154853.9167,167522.8333
79928,31.631426,-106.160065,TX,Horizon City,155190.75,160764.75
8527,40.10868,-74.358558,NJ,Jackson Township,360890,368835.25
22192,38.683699,-77.314673,VA,Woodbridge,359413.6667,380403.5
33141,25.851854,-80.138726,FL,Miami Beach,285469.9167,281643.1667
22201,38.886565,-77.095231,VA,Arlington,665921.9167,701058.3333
30067,33.934278,-84.462185,GA,Marietta,288190.9167,302423.3333
30114,34.247838,-84.524468,GA,Canton,284240.75,297542.9167
59102,45.775641,-108.580209,MT,Billings,246234.6667,257070.4167
60004,42.11278,-87.979542,IL,Arlington Heights,361582.5833,359211.3333
45040,39.350783,-84.313198,OH,Mason,300709.25,315716.3333
48038,42.606146,-82.937475,MI,Clinton,210229.9167,220356.25
92117,32.824572,-117.199518,CA,San Diego,687689.9167,735669.75
7306,40.734924,-74.071875,NJ,Jersey City,455540.5,474815.1667
33324,26.112485,-80.27494,FL,Plantation,244127.6667,252317.25
85201,33.433545,-111.8504,AZ,Mesa,205306.5,233792.5833
78209,29.488906,-98.456235,TX,San Antonio,396092.9167,405125.5833
94086,37.371647,-122.023134,CA,Sunnyvale,1559592,1596870.75
32137,29.581507,-81.218196,FL,Palm Coast,271117.3333,279520.5
27106,36.14391,-80.323157,NC,Winston-Salem,196815,211491.5833
43302,40.599237,-83.130298,OH,Marion,92412.66667,94152.58333
11746,40.814268,-73.362276,NY,Huntington,601230.75,626332.75
80504,40.163388,-105.030087,CO,Longmont,446822.5,456961.8333
94806,37.98079,-122.337627,CA,San Pablo,478747.9167,492997.0833
10451,40.820479,-73.925084,NY,New York,330700.1667,344085.6667
33178,25.834607,-80.422908,FL,Doral,346097.25,348849.1667
19144,40.033858,-75.174075,PA,Philadelphia,153817.6667,173680.4167
23112,37.433405,-77.662862,VA,Midlothian,279325.0833,291715.6667
48066,42.507586,-82.936582,MI,Roseville,112401.5833,122891.75
92128,32.999818,-117.071808,CA,San Diego,643892.25,676142.5833
80219,39.695293,-105.035601,CO,Denver,347280.25,362899.4167
33021,26.02313,-80.186539,FL,Hollywood,286936.8333,301839.3333
72034,35.049921,-92.486049,AR,Conway,185711.1667,192700.8333
94591,38.122869,-122.196863,CA,Vallejo,476142.0833,491842.3333
91801,34.090728,-118.127527,CA,Alhambra,666750.1667,698944.6667
34748,28.768405,-81.882911,FL,Leesburg,181993.25,194072.5
29229,34.139526,-80.888209,SC,Columbia,169437.8333,178204
19380,39.987186,-75.603156,PA,West Chester,419033.6667,432557.0833
78223,29.31194,-98.391006,TX,San Antonio,145384.1667,148234.6667
91331,34.255442,-118.421314,CA,Los Angeles,492734.6667,540218.9167
30907,33.523809,-82.085688,GA,Martinez,170420.1667,178795.1667
45424,39.843141,-84.10963,OH,Huber Heights,127368.5833,139288.8333
7728,40.225793,-74.285785,NJ,Freehold,373236.4167,385229.5
23456,36.736543,-76.035469,VA,Virginia Beach,360648.1667,377882.1667
85326,33.293755,-112.590514,AZ,Buckeye,220548.3333,245493.5833
30144,34.036864,-84.591009,GA,Kennesaw,240117.0833,254311.5833
28540,34.754982,-77.503794,NC,Jacksonville,147521.25,156067.3333
33023,25.9892,-80.217067,FL,Miramar,276352.25,293532.1667
32839,28.488069,-81.407208,FL,Orlando,184898.1667,198365.4167
70065,30.027292,-90.25345,LA,Kenner,219866.5,230804
97504,42.327947,-122.800496,OR,Medford,323516.5,339402.9167
33914,26.554392,-82.020944,FL,Cape Coral,298869.5,309476
92805,33.830457,-117.905941,CA,Anaheim,570211.5,599542.6667
78520,25.963264,-97.550453,TX,Brownsville,94826.58333,103352.8333
84015,41.120367,-112.06076,UT,Clearfield,285089.5833,311730.4167
90042,34.114708,-118.192098,CA,Los Angeles,787680.4167,822955.8333
24060,37.255474,-80.422539,VA,Blacksburg,279882.25,289554.8333
98225,48.75094,-122.501286,WA,Bellingham,453917.0833,489466.6667
77386,30.100255,-95.356479,TX,Spring,251223.75,259984.5833
97206,45.482433,-122.598605,OR,Portland,399200.3333,416828
75034,33.146638,-96.855822,TX,Frisco,444726.9167,452557.5
92020,32.795508,-116.969747,CA,El Cajon,543040.1667,580198.5833
94553,37.993892,-122.136441,CA,Martinez,592616.1667,613262.1667
92201,33.710984,-116.204844,CA,Indio,291723.6667,308727.5
75115,32.599427,-96.864075,TX,Desoto,224964.3333,236224.0833
33308,26.188511,-80.104988,FL,Fort Lauderdale,389609.1667,404435.5
34698,28.037553,-82.78632,FL,Dunedin,246823.6667,266443.9167
94015,37.681264,-122.480589,CA,Daly City,1067835.583,1131689.75
7055,40.856413,-74.12694,NJ,Passaic,343728,366802
10466,40.890964,-73.846239,NY,New York,458448.5833,486259.9167
92399,34.032301,-117.010574,CA,Yucaipa,382756.75,402988.25
92882,33.840451,-117.601961,CA,Corona,511066.5,532858.6667
7111,40.72386,-74.232517,NJ,Irvington,191159.9167,225944.1667
97702,44.000626,-121.233812,OR,Bend,453521.75,486438.4167
29720,34.740563,-80.732729,SC,Lancaster,158741.5833,175350.5
22030,38.837138,-77.340466,VA,Fairfax,586261,607995.6667
73505,34.572634,-98.479102,OK,Lawton,112143.25,107845.0833
58104,46.793233,-96.83968,ND,Fargo,285919.4167,289663.8333
46032,39.962604,-86.174761,IN,Carmel,354101.6667,371746.9167
37043,36.489761,-87.237235,TN,Clarksville,239220.3333,257145.1667
10460,40.841758,-73.879571,NY,New York,454070.5,515548.8333
78045,27.833815,-99.681424,TX,Laredo,229155.0833,219091.9167
63366,38.857443,-90.725492,MO,O Fallon,236434.8333,248090
23225,37.518624,-77.512937,VA,Richmond,232569.5,247762.9167
77407,29.670004,-95.708089,TX,Richmond,265265.4167,270656
75093,33.034224,-96.811608,TX,Plano,485286.5833,493381.9167
30319,33.875954,-84.334763,GA,Brookhaven,563201.25,573338.1667
78542,26.451477,-98.092002,TX,Edinburg,121382.6667,129258.3333
36695,30.628385,-88.280303,AL,Mobile,183832.9167,195213.5833
39503,30.474612,-89.152878,MS,Gulfport,145256,151496.0833
80538,40.457521,-105.050761,CO,Loveland,374675.75,386744.8333
33418,26.872713,-80.165712,FL,Palm Beach Gardens,416486.3333,429888.8333
38016,35.181507,-89.760052,TN,Memphis,202768.6667,219805.8333
85351,33.605791,-112.28406,AZ,Sun City,176932.9167,198886.0833
33312,26.088128,-80.181807,FL,Fort Lauderdale,293917.25,309409.25
10036,40.75926,-73.98986,NY,New York,1094110,1049585.333
29414,32.839966,-80.089182,SC,Charleston,279965.3333,288551.0833
